I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-24, -112, -87, 68, 31, -100, -4, -102, -48, -14, -39, -29, 
-4, -107, -102, 56, 48, -104, -4, -112, -58, -24, -48, -39, 
-19, -107, -87, 63, 34, -97, 0, -112, -58, -24, -48, -39, 
-24, -97, -73, 61, 24, -85, 9, -92, -34, -19, -29, -34, 
-29, -87, -58, 58, 14, -73, 19, -87, -29, -19, -39, -29, 
-39, -87, -48, 63, 4, -68, 29, -97, -39, -9, -29, -29, 
-39, -87, -48, 63, 4, -68, 29, -97, -39, -9, -29, -29, 
-39, -87, -48, 63, 4, -68, 29, -97, -39, -9, -29, -29, 
-39, -87, -48, 63, 4, -68, 29, -97, -39, -9, -29, -29, 
-29, -82, -53, 56, 12, -68, 34, -92, -34, 0, -19, -19, 
-29, -78, -48, 53, 9, -63, 39, -87, -29, 0, -19, -19, 
-29, -73, -43, 51, 7, -58, 43, -82, -24, 0, -19, -19, 
-29, -68, -39, 48, 4, -53, 48, -78, -19, 0, -19, -19, 
-29, -78, -48, 53, 9, -63, 58, -63, -9, 9, -29, -19, 
-29, -78, -48, 53, 9, -63, 68, -58, -9, 9, -29, -19, 
-29, -78, -48, 53, 9, -63, 78, -53, -9, 9, -29, -19, 
-29, -78, -48, 53, 9, -63, 87, -48, -9, 9, -29, -19, 
-29, -78, -48, 53, 9, -63, 107, -43, 0, 9, -29, -29, 
-29, -78, -48, 53, 9, -63, 117, -39, 0, 9, -29, -29, 
-29, -78, -48, 53, 9, -63, 126, -34, 0, 9, -29, -29, 
-29, -78, -48, 53, 9, -63, 136, -29, 0, 9, -29, -29, 
